lipid,model,kernel_family,n_folds,n_runs,test_rmse_z_mean,test_rmse_z_median,test_rmse_z_min,test_rmse_z_max,test_corr_mean,test_corr_median,test_corr_min,test_corr_max,test_r2_mean,test_r2_median,test_r2_min,test_r2_max,mean_pred_std_z_mean,mean_pred_std_z_median,mean_pred_std_z_min,mean_pred_std_z_max,fit_sec_mean,fit_sec_median,fit_sec_min,fit_sec_max
PA 36:1,[full] MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-prodard2.5-blend0.8-rootdissolve-dn3-prune0.910,whole-brain Riemann manifold latent GP (inducing-point),8,8,0.8995475106174976,0.8960507316418991,0.8530442441429251,0.9512690406200416,0.5022547770821252,0.5103181502835323,0.4349318619595172,0.5509990596763749,0.18990722536567495,0.19704063576734981,0.0950872123578256,0.2723155175346256,,,,,,,,
PA 36:1,[full] MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-prodard2.5-blend0.8-rootdissolve-dn3-prune0.9510,whole-brain Riemann manifold latent GP (inducing-point),8,8,0.8924341796152893,0.8980594879040174,0.8587102140439037,0.9274657977205254,0.5104995678496351,0.5090571959319565,0.4684451848644981,0.5478644542921284,0.2030455171319114,0.1934881529384491,0.1398071940586294,0.2626167682966731,,,,,,,,
PA 36:1,[full] MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-prodard2.5-blend0.8-rootdissolve-dn3-prune0.9710,whole-brain Riemann manifold latent GP (inducing-point),8,8,0.9014182985916992,0.8993076722330073,0.8628758392017921,0.9409372670346985,0.5025283650958936,0.5001372018431235,0.4435083233536143,0.5463634675012633,0.18679975420949385,0.1912457094158886,0.1146370595052725,0.255445286121803,,,,,,,,
PA 36:1,learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.97,manifold,8,8,0.8686075285077095,0.8605613112449646,0.722122311592102,1.0215373039245603,0.4812938005748798,0.4801303379146508,0.4443978902275165,0.5260359703496666,0.1961484075954854,0.19112064745778679,0.1464687506434212,0.2471262958506621,0.8277140632271767,0.8236024081707001,0.8166595697402954,0.8531818389892578,810.791158759594,680.8413188934326,541.5273586273194,1586.7093570709228
PA 36:1,learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.95,manifold,8,8,0.8715884536504745,0.8612149059772491,0.7217530012130737,1.0377411842346191,0.47969498535793437,0.4803606583049091,0.4384782178283988,0.523026763363893,0.19137371111010598,0.1906620044919911,0.132059380074266,0.2441490544322669,0.8267684727907181,0.8229531943798065,0.8155670166015625,0.852358877658844,1500.3576918005942,1315.1481261730194,983.5124282836914,2863.2202331066133
PA 36:1,learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.97,manifold,8,8,0.8682049512863159,0.8600139617919922,0.7220916152000427,1.0204697847366333,0.4816677985975589,0.48022629954667284,0.446035135762315,0.5260183218090632,0.19677251419564945,0.19061033859115306,0.1459540683719722,0.248250656099326,0.8278436288237572,0.8237466216087341,0.8167240023612976,0.8536934852600098,1762.3879880905151,1842.29719080925,1060.6847239971162,2740.633572483063
PA 36:1,learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.95,manifold,8,8,0.8707363605499268,0.8616950213909149,0.7224826812744141,1.028396725654602,0.4793992321770828,0.4802474686361198,0.438132986582925,0.5231018702215933,0.19276659614253908,0.19051546024997695,0.1476198591958685,0.2435162237451282,0.827085368335247,0.8230269253253937,0.8152218461036682,0.8515819311141968,737.7391889810563,736.9386959791184,559.7733387470246,882.1549282550811
PA 36:1,learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9,manifold,8,8,0.8668849542737007,0.8619318902492523,0.721996009349823,1.0107159614562988,0.4840504341098185,0.4800185788518578,0.451111949161063,0.5239661168867535,0.19876556422108177,0.19011145959982412,0.1421613873630526,0.243505815524923,0.8246244788169861,0.8210338652133942,0.8125759959220886,0.8506274819374084,873.4468322277069,646.6926800251008,478.8035377502441,1602.3791280269622
PA 36:1,learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9,manifold,8,8,0.8664688393473625,0.8617217838764191,0.7215905785560608,1.0092155933380127,0.4845001756587075,0.4802174346321476,0.4509362690216587,0.5237438580799385,0.19944396759159302,0.18988900706659176,0.1421078328081555,0.24374340631076,0.8247146531939507,0.8205291032791138,0.8135014176368713,0.8519548177719116,1683.8202770650387,1231.955394268036,1002.7714972019196,2662.6408121109007
PA 36:1,learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3,manifold,8,8,0.8714444637298584,0.8632203638553619,0.7252793312072754,1.0205836296081543,0.47684230385114873,0.4758790944628918,0.4441153893673901,0.5185473239821821,0.19058687404446983,0.18270207208348765,0.1331061225669914,0.2380627523039766,0.8296868205070496,0.8261263966560364,0.814078688621521,0.8544176816940308,740.7751899778843,641.087081170082,498.4960698127746,1154.0856853485109
PA 36:1,learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3,manifold,8,8,0.8712395429611206,0.8630810976028442,0.7250747084617615,1.0198981761932373,0.47706560334202586,0.4760459464956127,0.4449528202401504,0.518675428435286,0.19094248198564304,0.1823704621639346,0.1334495178775837,0.2380233536484354,0.8300475776195526,0.8258655667304993,0.8148797750473022,0.8567582368850708,1696.8434637188911,1525.8893583536146,1005.4783073425292,2805.682429075241
PA 36:1,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.97,manifold,8,8,0.8757503107190132,0.8786078989505768,0.7269869446754456,1.0139466524124146,0.45185608178695275,0.4397790101784457,0.4157661513880712,0.4984180710157118,0.18220560791511542,0.1774129921370668,0.1357171535348853,0.2218439660659324,0.8669360503554344,0.8612735867500305,0.8520796895027161,0.8929570913314819,712.886974543333,721.7871578216552,441.5941117286682,983.2467559814452
PA 36:1,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.97,manifold,8,8,0.8760195448994637,0.8787534832954407,0.7267695665359497,1.0150189399719238,0.45172792909564286,0.43984583093726004,0.4151744287788196,0.4982926075839936,0.18185008497847813,0.17677966934108097,0.1374267923471964,0.220961883026863,0.8666786327958107,0.8610464632511139,0.8515967726707458,0.8936073184013367,1311.2570073604584,1213.1152584791184,832.5915608882904,2026.036247253418
PA 36:1,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9,manifold,8,8,0.8816353380680084,0.8775486648082733,0.7293423414230347,1.0473182201385498,0.4519480279610708,0.44095218836328487,0.4208582602358794,0.5030119076323277,0.17266671394430053,0.17537318960579706,0.1159653697947005,0.2221750673537181,0.8574682623147964,0.8537509739398956,0.8441320061683655,0.8820558786392212,1447.8248120903968,1295.9960968255996,625.4174993038177,2710.9184814453124
PA 36:1,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9,manifold,8,8,0.8797786980867386,0.8774601519107819,0.7296958565711975,1.03262197971344,0.4519275456756665,0.44089401857020805,0.4208773191252706,0.5030555944080981,0.1757607381028108,0.1751169622486427,0.1381582665233872,0.2226297049514791,0.8584462031722069,0.8539398908615112,0.8440666198730469,0.8817601203918457,764.1956034779548,707.8240249872208,452.7825549125672,1071.0653777122498
PA 36:1,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.95,manifold,8,8,0.8785394579172134,0.8774494230747223,0.7265828847885132,1.0265551805496216,0.4507231376730639,0.4360447011847748,0.4151727338658179,0.5018433315400607,0.17758839149918584,0.17358374911759875,0.1346749753254781,0.2242636865371033,0.863375760614872,0.8568458557128906,0.8489587306976318,0.8879267573356628,1643.2581516563891,1692.9964258193968,1041.7542363643647,2649.8764119625093
PA 36:1,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.95,manifold,8,8,0.8785883486270905,0.8747445642948151,0.7269840240478516,1.032336711883545,0.45082009227292374,0.4361220745380465,0.4156534221247467,0.5019132986960707,0.17737136185541874,0.17331812149217465,0.1328250980519284,0.2335424241235297,0.862232394516468,0.8569717407226562,0.8477795124053955,0.8871793746948242,631.1180254280567,645.500598692894,343.0432229995728,978.1217030525208
PA 36:1,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3,manifold,8,8,0.8882052302360535,0.8837027251720428,0.7349082827568054,1.0471879243850708,0.43694538772423064,0.42887605288361386,0.4045227397222035,0.4876851422935243,0.1604951241059766,0.1624099782084408,0.1161852959956855,0.2073674395996267,0.8651526495814323,0.8631384074687958,0.8521328568458557,0.8874829411506653,1580.0841717422009,1445.879678297043,1059.5366389751434,2880.321122407913
PA 36:1,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3,manifold,8,8,0.8895398378372192,0.8835889995098114,0.7352316975593567,1.0578962564468384,0.4366921764664565,0.42915266415983466,0.4020273963495596,0.4878914411910492,0.15822643772702705,0.16220029843607045,0.0980175123825222,0.2077015380188852,0.8671343997120857,0.8671345412731171,0.851601779460907,0.887045681476593,699.4607622623444,714.2920899152756,232.3056728363037,1056.9366778850556
PA 36:1,spectral-nu2-K1300-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn3,spectral,8,8,0.8931130543351173,0.8730515837669373,0.7432411313056946,1.077092170715332,0.46151568821671923,0.4798197913575786,0.3909978872686294,0.5032817402204746,0.15238114703340996,0.1621940307192113,0.0649869083208914,0.2229811299338642,0.8235541805624962,0.8250739872455597,0.8100059032440186,0.8312571048736572,202.32829250693322,176.49469151496885,135.33260407447816,422.1191092967987
PA 36:1,learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9,manifold,8,8,0.8893906101584435,0.8927093744277954,0.748627781867981,1.019749402999878,0.41620803743434803,0.4167357083081157,0.3704863338347208,0.4593481007296712,0.15549245907371967,0.16191824325191934,0.1008090023344967,0.1907348312451501,0.8876143246889114,0.8863995671272278,0.8703747987747192,0.9152352809906006,757.0613512337208,714.4169904232026,435.0860486507416,1200.507752084732
PA 36:1,learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.95,manifold,8,8,0.8906490802764893,0.8928028643131256,0.7466578483581543,1.0221997499465942,0.41543899622930347,0.4169102489461466,0.3602753452124276,0.4596529475934723,0.15267757591132475,0.15971145192149425,0.0787260718467757,0.19179042094984,0.885836623609066,0.8886330425739288,0.871289849281311,0.8959777355194092,577.2767422556877,591.8588327884675,362.2236257553101,736.3296094894409
PA 36:1,learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9,manifold,8,8,0.8896644860506058,0.893124908208847,0.7473379969596863,1.021162986755371,0.4157985589452188,0.41537516560164184,0.36939710565726,0.4591229417312163,0.15520144055488053,0.15957507783216268,0.1028581485500405,0.189809861979371,0.8879042938351631,0.885776162147522,0.8704893589019775,0.9161668419837952,1371.7086737275124,1298.0997265815736,780.8531027317047,2154.0986153125764
PA 36:1,learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.95,manifold,8,8,0.8914492726325989,0.8929425477981567,0.7464697360992432,1.0250509977340698,0.41652849083298915,0.4175080461359689,0.3661804012495818,0.459752081361507,0.1520723803773201,0.15886253561835562,0.0982543186436876,0.1914367049427602,0.8922619819641113,0.8920318484306335,0.8712273240089417,0.9179155230522156,1328.971303164959,1091.9575391769408,910.4566824913024,2260.8664878368377
PA 36:1,learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3,manifold,8,8,0.8920289650559425,0.8945728242397308,0.7504019737243652,1.0236008167266846,0.40947428475095204,0.40592314831014964,0.3628970560906814,0.4551592259941379,0.15052545492239816,0.15555719306928956,0.0952156178662375,0.1865108376274052,0.8912574648857117,0.8891941905021667,0.8728015422821045,0.9226865172386168,610.7284797847271,608.2905959129334,444.7335654258728,843.5649337291718
PA 36:1,learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3,manifold,8,8,0.8921029716730118,0.895158588886261,0.7494174242019653,1.025486707687378,0.4099872960767775,0.40860201654090067,0.362435659149994,0.4549113482156331,0.15054996634344503,0.15536785108521434,0.0983372241611867,0.184980556790737,0.8940599337220192,0.8928734362125397,0.8730635643005371,0.9234814047813416,1178.7393712580206,1048.5784509658815,397.0723135948181,1964.631768989563
PA 36:1,spectral-nu2-K100-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn3,spectral,8,8,0.8960297331213951,0.9014993906021118,0.7530845999717712,1.0241962671279907,0.4086447526868257,0.41282119205874224,0.359472794160439,0.4423722077663596,0.1435015201874238,0.1545686049511411,0.0946979238355663,0.1649390110991953,0.8926912248134613,0.8911621570587158,0.8731696009635925,0.907923698425293,171.72702809572218,158.5864385843277,100.642751789093,279.7807814121246
PA 36:1,learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.97,manifold,8,8,0.8919000551104546,0.8921261727809906,0.7418832778930664,1.0285097360610962,0.4122231385980468,0.40862636885801473,0.3575426325623403,0.4683117616190038,0.1512940256655116,0.14852289216739162,0.0927309712671599,0.1976158091601056,0.8918486759066582,0.8858308494091034,0.8730314373970032,0.9195652604103088,1224.7463105618954,1200.3975676774978,184.6689065933228,2175.3325106143952
PA 36:1,learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.97,manifold,8,8,0.8911994844675064,0.8917799293994904,0.7424909472465515,1.032490372657776,0.4137152580549443,0.4099526207049242,0.3581657637015342,0.4683740306732142,0.15237603240653652,0.1483954232143968,0.0916235747807767,0.1980567689396911,0.8911700770258904,0.8910886645317078,0.8748186230659485,0.9194063544273376,616.2290274679661,601.4996862888336,363.9737890720368,847.1888272762299
PC 35:1 PE 38:1,euclidean-no-ard-matern-nu1.5-ind1000-5-lr0.05-ep20-lbs10,euclidean,8,8,0.9787091091275215,0.9790345430374146,0.7975947260856628,1.130034327507019,0.17294729841808903,0.161479939871881,0.1542678138655134,0.2139881960058375,0.009387644895677325,0.0140075240404465,-0.0220254165012663,0.0323927372712039,0.9614885672926903,0.9608466625213624,0.9401082992553712,0.9779395461082458,542.5437922060489,547.3215399742127,394.9238978862762,719.2978029727935
PC 35:1 PE 38:1,learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.95,manifold,8,8,0.9816017374396324,0.9840910136699677,0.7960413694381714,1.1326082944869995,0.1316716544090103,0.12993543171647365,0.0933726509021044,0.1768602852983715,0.0035855620358042134,0.0093176821794888,-0.0180482802789474,0.0151183641074222,0.986753024160862,0.9860925674438477,0.9676382541656494,1.005723476409912,1328.971303164959,1091.9575391769408,910.4566824913024,2260.8664878368377
PC 35:1 PE 38:1,spectral-nu2-K100-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn3,spectral,8,8,0.9811985194683075,0.9843930900096893,0.7947103977203369,1.1284617185592651,0.13597579057213388,0.1395555311982091,0.090960364491281,0.1652574889404866,0.004094744859910487,0.00822090061100365,-0.0312201267533573,0.021032783679912,0.986676923930645,0.9933450818061828,0.9483482837677002,1.007242202758789,171.72702809572218,158.5864385843277,100.642751789093,279.7807814121246
PC 35:1 PE 38:1,[full] SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.95-learndiff1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,1.0024896945503434,0.9960802569643632,0.9730117758769488,1.051165519271826,0.19636664446676677,0.1954801018379787,0.1161660002805058,0.2531414680856218,-0.005510922930274763,0.007780297757422249,-0.104948948906008,0.0532480840047864,,,,,,,,
PC 35:1 PE 38:1,learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.97,manifold,8,8,0.9818537905812263,0.9854935109615326,0.7932010293006897,1.1337250471115112,0.12770964494330048,0.1268639383350492,0.0883116568803329,0.1755543781197452,0.0034610015323200747,0.0069215328763709005,-0.0146370258208949,0.0134478924127812,0.9886101931333542,0.989097386598587,0.9671722054481506,1.0150041580200195,1224.7463105618954,1200.3975676774978,184.6689065933228,2175.3325106143952
PC 35:1 PE 38:1,learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.97,manifold,8,8,0.9819265305995941,0.9855188131332396,0.7931498885154724,1.134045958518982,0.1281189128795716,0.12328315763954745,0.0885230127360274,0.1756000295695768,0.0033448925789911757,0.0064876563309304,-0.0148810689158536,0.0136923222843552,0.9851556420326233,0.9861103892326355,0.9671815633773804,0.9998999834060668,616.2290274679661,601.4996862888336,363.9737890720368,847.1888272762299
PC 35:1 PE 38:1,learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.95,manifold,8,8,0.9813989028334618,0.9839233756065369,0.7955523133277893,1.131991267204285,0.13306003399338034,0.12840903096131512,0.0928893730166723,0.1768252761809972,0.0041556925098408,0.00609283625848495,-0.0167979022595683,0.0210755322298973,0.9823096096515656,0.9851374924182892,0.9675651788711548,0.9919750690460204,577.2767422556877,591.8588327884675,362.2236257553101,736.3296094894409
PC 35:1 PE 38:1,learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9,manifold,8,8,0.9819366335868835,0.985620379447937,0.7967336773872375,1.1312731504440308,0.13516657722306574,0.13853557941810785,0.0899174174981672,0.1753614156710373,0.0027129403202410755,0.00607735776753895,-0.0198199526884867,0.0161632445274053,0.9835432022809982,0.9864799082279205,0.9645376801490784,0.9972664713859558,757.0613512337208,714.4169904232026,435.0860486507416,1200.507752084732
PC 35:1 PE 38:1,learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9,manifold,8,8,0.981863908469677,0.9856085181236267,0.7976112365722656,1.1305136680603027,0.13603492993437544,0.13935340247915565,0.0909050075211108,0.1753466307127713,0.002726974598435701,0.005704093097291351,-0.0220676704875495,0.0174946208255446,0.9839665964245796,0.985993504524231,0.9652031064033508,0.9981947541236876,1371.7086737275124,1298.0997265815736,780.8531027317047,2154.0986153125764
PC 35:1 PE 38:1,[full] SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.97-learndiff1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,1.0016848390595563,0.9971954677525281,0.9830827556202631,1.04141886031308,0.19893691276372244,0.1987460845798123,0.1290895458342864,0.2605828782169926,-0.0037433179429069117,0.00554189024220195,-0.0845532426157946,0.0335482956020701,,,,,,,,
PC 35:1 PE 38:1,[full] SPECTRAL-5-4-K100-reference-5-1000-faiss_cluster_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-clk64-sw1.0-cs010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,1.001859724429574,0.997260891863831,0.9794492388203732,1.0397146297351074,0.19567964013508776,0.1963923205530695,0.1295459231933221,0.2588430725750045,-0.004085458441683201,0.005395792870089199,-0.0810065112852116,0.0406791885741916,,,,,,,,
PC 35:1 PE 38:1,[full] SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot10,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,1.0023153476177666,0.9974214842968299,0.9830945261901968,1.0402614089142848,0.19444478319551528,0.19003288071329566,0.1307004597363537,0.2689866261030085,-0.005002026173263788,0.00505832206502215,-0.0821437988763327,0.0335251525748725,,,,,,,,
PC 35:1 PE 38:1,[full] SPECTRAL-5-4-K100-reference-5-1000-faiss-1-15-randomwalk-2-1.0-0.01-0.1-1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,1.004169478558396,0.9974891462419794,0.9835498688087909,1.04908053590934,0.1952241725262273,0.1968949625662882,0.1259469595854694,0.2484783171171,-0.008774597180153214,0.0050023337124014,-0.1005699708238281,0.0326296555662101,,,,,,,,
PC 35:1 PE 38:1,learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3,manifold,8,8,0.9820839986205101,0.9856155514717102,0.7975424528121948,1.1300642490386963,0.13581702673130341,0.13696221301989536,0.0846178133250331,0.1734093747975715,0.0022158804470207,0.00463394886610285,-0.0218913693723681,0.0182600202295263,0.9843444302678108,0.988196074962616,0.9622761011123656,0.9996469616889954,610.7284797847271,608.2905959129334,444.7335654258728,843.5649337291718
PC 35:1 PE 38:1,learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3,manifold,8,8,0.9822250306606293,0.9860544502735138,0.7978120446205139,1.13074791431427,0.1352561305914633,0.1362677818003108,0.0850259403372819,0.1732012467773546,0.0018695367767767998,0.0043397808477671,-0.0225824082246655,0.0197766779661621,0.9856812655925751,0.988005131483078,0.9623507261276244,1.0055828094482422,1178.7393712580206,1048.5784509658815,397.0723135948181,1964.631768989563
PC 35:1 PE 38:1,[full] SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.9-learndiff1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,1.0044056067779727,0.9978250844259623,0.977696797465064,1.0468461900488595,0.19186764420202002,0.18770158256724515,0.1252850696435598,0.2501197827685259,-0.009372872624107954,0.004303836527513399,-0.095886945619813,0.0441089722265578,,,,,,,,
PC 35:1 PE 38:1,euclidean-ard-matern-nu1.5-ind1000-5-lr0.05-ep20-lbs10,euclidean,8,8,0.9824206009507179,0.9858285486698151,0.7989358901977539,1.1308298110961914,0.16009532248863942,0.16009101001582385,0.1170891110669569,0.2084446169334221,0.0021855968174824,0.0021954672544644005,-0.0254653928519854,0.0285163650728411,0.9611302688717842,0.958428829908371,0.9430469274520874,0.9799191951751708,492.9588567078114,468.54807705879216,381.2922593593597,768.5328538417816
PC 35:1 PE 38:1,[full] SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot10,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,1.0019885660529766,0.998898635007042,0.9796271742360801,1.0443987987103385,0.19834530133077344,0.20159378950340684,0.1406171792275022,0.2483573710050358,-0.004404751402906613,0.0021132734592329994,-0.0907688507475983,0.0403305994982327,,,,,,,,
