run,fold,kernel_family,failed,n_lipids,wall_time_sec,test_rmse_z_mean,test_rmse_z_median,test_corr_mean,test_corr_median,test_r2_mean,test_r2_median,mean_pred_std_z_mean,mean_pred_std_z_median,fit_sec_mean,fit_sec_median
FOLD-5-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.910,fold_5,manifold,False,5,4215.022214651108,0.9175959467887879,0.8920713067054749,0.4571482694171836,0.5084238093476062,0.2313634680585787,0.2576839363327708,0.8487884640693665,0.861545205116272,837.3065000534058,837.3065000534058
FOLD-5-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9510,fold_5,manifold,False,5,7164.277096033096,0.9138276934623718,0.8869071006774902,0.4603314836753105,0.5177218896955081,0.23742765344405758,0.2662536934531812,0.8439069747924804,0.8590924739837646,1426.439330625534,1426.439330625534
FOLD-5-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9710,fold_5,manifold,False,5,4179.089011192322,0.9183297753334045,0.8906543254852295,0.45242724630956505,0.5106813731555164,0.22989752780992867,0.2600403155529676,0.8508329510688781,0.8595032691955566,830.1516820907593,830.1516820907593
FOLD-5-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn310,fold_5,manifold,False,5,2013.1943640708923,0.9276609301567078,0.9067285060882568,0.4444127213138603,0.4837857199530543,0.21481807438873765,0.2330903006237832,0.8603322148323059,0.8640813231468201,397.0723135948181,397.0723135948181
FOLD-5-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.910,fold_5,manifold,False,5,2396.886282682419,0.9172312021255493,0.8920546174049377,0.4572457864186762,0.508422132133326,0.2319494092891447,0.2577117681153155,0.8492600440979003,0.862212061882019,474.2716868400574,474.2716868400574
FOLD-5-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9510,fold_5,manifold,False,5,1832.397087097168,0.9133661389350891,0.8869121074676514,0.460832445079037,0.517681258262587,0.23819036866393023,0.2662453844501399,0.8435575127601623,0.8583754301071167,362.2236257553101,362.2236257553101
FOLD-5-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9710,fold_5,manifold,False,5,1841.2752916812897,0.9184235811233521,0.8918872475624084,0.4518561378524392,0.5093824579423442,0.22980415714788544,0.2579902885993723,0.8463917255401612,0.8610695600509644,363.9737890720368,363.9737890720368
FOLD-5-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn310,fold_5,manifold,False,5,2348.2673287391663,0.9264998078346253,0.904571533203125,0.44423192331278205,0.4871987655160068,0.21679693200590675,0.236734710421111,0.8549943089485168,0.8706899881362915,465.06475920677184,465.06475920677184
FOLD-5-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.910,fold_5,manifold,False,5,5363.976906776428,0.875071120262146,0.8293377161026001,0.5200838594722484,0.6016013924326815,0.2977169023730973,0.3584175605037282,0.7719155550003052,0.7676702737808228,1062.552220773697,1062.552220773697
FOLD-5-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9510,fold_5,manifold,False,5,10665.140031337738,0.8850724101066589,0.8352903723716736,0.509313719895118,0.594400508386232,0.2822147566721344,0.349174436372627,0.7740461826324463,0.7714135050773621,2117.030553483963,2117.030553483963
FOLD-5-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9710,fold_5,manifold,False,5,10107.062933921814,0.8786802411079406,0.8292956352233887,0.5154038744293482,0.600691796149863,0.2922149194551958,0.3584826139177828,0.7744185566902161,0.7725347280502319,2006.8132537364959,2006.813253736496
FOLD-5-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn310,fold_5,manifold,False,5,5373.847692728043,0.885095727443695,0.8483516573905945,0.5081665973181193,0.5809739588416432,0.28203616109292245,0.3286616020028075,0.7757600665092468,0.7711923122406006,1064.5289469718932,1064.5289469718932
FOLD-5-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.910,fold_5,manifold,False,5,2615.486811876297,0.875545084476471,0.829687237739563,0.519403206128855,0.6012107266564749,0.2969101513019766,0.3578765295658647,0.771884560585022,0.7674131393432617,517.8327979564667,517.8327979564667
FOLD-5-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9510,fold_5,manifold,False,5,2838.904682159424,0.8856274962425232,0.8359974026679993,0.508544279158483,0.5936565500491094,0.28133043184184253,0.3480721086358238,0.7739767670631409,0.7711318135261536,559.7733387470246,559.7733387470246
FOLD-5-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9710,fold_5,manifold,False,5,7980.452263116837,0.879354453086853,0.8295519948005676,0.514612985206558,0.6004016117878964,0.2911981714380792,0.3580858759107815,0.7745813131332397,0.7724263668060303,1586.7093570709228,1586.7093570709228
FOLD-5-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn310,fold_5,manifold,False,5,2592.4235355854034,0.8853837966918945,0.8476167321205139,0.5076999894873636,0.5816611632578725,0.2815111144995205,0.3298242544527474,0.7755482792854309,0.7710001468658447,513.6447801113129,513.6447801113129
FOLD-5-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.910,fold_5,manifold,False,5,3159.123007297516,0.9012551188468934,0.8599427342414856,0.4823809506226082,0.5582449254027277,0.25627753982495677,0.3101911611122445,0.795225715637207,0.811759889125824,625.4174993038177,625.4174993038177
FOLD-5-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9510,fold_5,manifold,False,5,8572.548155784607,0.9056697010993957,0.8667628169059753,0.47436719063825106,0.5476854974645579,0.24948087916272899,0.2992062537745166,0.8106658339500428,0.814379870891571,1704.3866032123565,1704.3866032123565
FOLD-5-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9710,fold_5,manifold,False,5,4434.4963274002075,0.9016161799430847,0.8664286136627197,0.47961503539628964,0.547960525146646,0.2562381761893177,0.2997465416308074,0.8137590885162354,0.8165356516838074,880.3220186710357,880.3220186710357
FOLD-5-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn310,fold_5,manifold,False,5,5637.769692182541,0.9145313262939453,0.8795442581176758,0.46538058758063405,0.5327761024919561,0.23557549432947003,0.2783857836335608,0.8139435052871704,0.8219810128211975,1121.0405628681185,1121.0405628681185
FOLD-5-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.910,fold_5,manifold,False,5,2402.137728214264,0.8973130941390991,0.8533790111541748,0.4848888891261976,0.566733374713656,0.26274684944696347,0.3206813112282327,0.8059034705162048,0.8105695843696594,475.62923412323,475.62923412323
FOLD-5-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9510,fold_5,manifold,False,5,1785.275538444519,0.9070207595825195,0.8718951940536499,0.4737877679081521,0.5413448099244855,0.24727138621103198,0.2908823891018305,0.8191900849342346,0.8168408870697021,352.9491777420044,352.9491777420044
FOLD-5-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9710,fold_5,manifold,False,5,2474.373589992523,0.9013734459877014,0.8668243288993835,0.47947499717655806,0.5474444514577683,0.2566398903185476,0.2991068159495028,0.8141139864921569,0.8169298768043518,490.0530682563782,490.0530682563782
FOLD-5-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn310,fold_5,manifold,False,5,1183.9088385105133,0.9203449368476868,0.8929319381713867,0.46030635073336185,0.5177508169964538,0.22592246695565726,0.256251004848945,0.8191127061843873,0.8169836401939392,232.3056728363037,232.3056728363037
FOLD-5-spectral-nu2-K100-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn310,fold_5,spectral,False,5,521.0526025295258,0.9264111161231995,0.9046545028686525,0.4465773816779396,0.4872847966306942,0.2170591798630687,0.2365947408739449,0.8538060665130616,0.8542503118515015,100.642751789093,100.642751789093
FOLD-5-spectral-nu2-K1300-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn310,fold_5,spectral,False,5,933.029228925705,0.9274915337562561,0.8708437085151672,0.473798035487152,0.5573551516325089,0.2130808920989015,0.2705480757912607,0.7670568346977233,0.7469627261161804,183.06866359710693,183.06866359710693
FOLD-6-euclidean-ard-matern-nu1.5-ind1000-5-lr0.05-ep20-lbs1010,fold_6,euclidean,False,5,2772.2779219150543,0.7431009411811829,0.7495293617248535,0.5583818266783307,0.631483590979668,0.34300606385802446,0.3955555304208231,0.7943283677101135,0.7947297096252441,528.7199368000031,528.7199368000031
FOLD-6-euclidean-no-ard-matern-nu1.5-ind1000-5-lr0.05-ep20-lbs1010,fold_6,euclidean,False,5,2865.180400133133,0.7427824139595032,0.7483401894569397,0.5600029688271861,0.630359622230846,0.3439035715750616,0.3945067965342385,0.7943157196044922,0.7960436940193176,547.4299501895905,547.4299501895905
FOLD-6-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.910,fold_6,manifold,False,5,10788.690717458725,0.8000341653823853,0.8176568150520325,0.4748642139210399,0.5322690552206988,0.2562596455799058,0.2819985405440675,0.8648526668548584,0.8760710954666138,2154.0986153125764,2154.0986153125764
FOLD-6-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9510,fold_6,manifold,False,5,11320.730794429779,0.8000400424003601,0.814644455909729,0.4750348669070273,0.5368621022881858,0.2561514956343048,0.2872792965311607,0.8681183695793152,0.8775097131729126,2260.8664878368377,2260.8664878368377
FOLD-6-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9710,fold_6,manifold,False,5,10893.206051111221,0.8022863864898682,0.8147794008255005,0.4712018806520752,0.5370698724648041,0.2525086876343903,0.2870431582847976,0.8713693618774414,0.8801863789558411,2175.3325106143952,2175.3325106143952
FOLD-6-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn310,fold_6,manifold,False,5,9835.061839818954,0.8077650308609009,0.8293758034706116,0.4634976023013369,0.511985563271124,0.24387218373312716,0.2612696958841003,0.8729055404663086,0.8821758031845093,1964.631768989563,1964.631768989563
FOLD-6-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.910,fold_6,manifold,False,5,6014.621573209763,0.8001504778862,0.8173620700836182,0.47504006249536984,0.5325623883942238,0.25598966800988243,0.2825161364982167,0.8643087267875671,0.8759801983833313,1200.507752084732,1200.507752084732
FOLD-6-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9510,fold_6,manifold,False,5,2984.08837389946,0.8000322818756104,0.8145223259925842,0.47687094538654595,0.5365174222198863,0.2552924691575561,0.2874929674044583,0.8576403975486755,0.8635685443878174,594.1809068202972,594.1809068202972
FOLD-6-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9710,fold_6,manifold,False,5,4248.185998678207,0.8023282766342164,0.8148033618927002,0.4713285114905051,0.5370588594170685,0.25238334937316653,0.2870011473748874,0.8712658047676086,0.8799174427986145,847.1888272762299,847.1888272762299
FOLD-6-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn310,fold_6,manifold,False,5,3135.7012088298798,0.807654619216919,0.8290775418281555,0.46406389595590714,0.5122851676812942,0.24396996475817603,0.2618009107595942,0.8727943778038025,0.8819197416305542,625.1055681705475,625.1055681705475
FOLD-6-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.910,fold_6,manifold,False,5,13341.013512849808,0.7398958683013916,0.7439733743667603,0.5623279740914416,0.6400014878576126,0.3471179882854913,0.4055737474593401,0.7926301479339599,0.7933501601219177,2662.6408121109007,2662.6408121109007
FOLD-6-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9510,fold_6,manifold,False,5,14335.151186466217,0.7392380475997925,0.7434230446815491,0.563283973993707,0.6409077693496404,0.3488959636025957,0.4064528603735863,0.7933992147445679,0.7944586873054504,2863.2202331066133,2863.2202331066133
FOLD-6-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9710,fold_6,manifold,False,5,9456.859268665314,0.7404791116714478,0.7448233962059021,0.5618918843242179,0.6386034380652399,0.3469251112016464,0.4042146637465237,0.7943491101264953,0.7959687113761902,1887.5477380752563,1887.5477380752563
FOLD-6-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn310,fold_6,manifold,False,5,8607.281663894653,0.7437638401985168,0.749738335609436,0.5579467376236854,0.6326178953818583,0.34102020897862734,0.3963258073789009,0.7946637153625489,0.7976058721542358,1718.0186060905457,1718.0186060905455
FOLD-6-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.910,fold_6,manifold,False,5,5422.093241453171,0.7401647567749023,0.7441766858100891,0.5625956505055731,0.6400277704820798,0.3467293313759577,0.4052488553950626,0.7919065594673157,0.7934344410896301,1080.840106964111,1080.840106964111
FOLD-6-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9510,fold_6,manifold,False,5,3369.4388468265533,0.7393617153167724,0.7434046864509583,0.5636675810747749,0.6411175245148641,0.3487766753409931,0.4064820987357948,0.7930131554603577,0.7945557236671448,671.8256284713746,671.8256284713746
FOLD-6-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9710,fold_6,manifold,False,5,3525.6954004764557,0.7404202818870544,0.7447071671485901,0.5624786071315564,0.6388723187791445,0.34712311991575073,0.4044006351187816,0.7941499948501587,0.7959849238395691,702.6113572597503,702.6113572597503
FOLD-6-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn310,fold_6,manifold,False,5,5782.846195936203,0.7441457152366638,0.7501770853996277,0.5580005850845565,0.6322669795822596,0.34033667236330245,0.3956190469155682,0.793574059009552,0.7980536222457886,1154.0856853485109,1154.0856853485109
FOLD-6-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.910,fold_6,manifold,False,5,8611.33853650093,0.7621362328529357,0.7681161761283875,0.5313248904285957,0.6040782706840808,0.3157688627435343,0.362658679669428,0.8258107900619507,0.8374563455581665,1719.822081565857,1719.822081565857
FOLD-6-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9510,fold_6,manifold,False,5,13268.92087316513,0.7676875233650208,0.7760244607925415,0.5246256724340521,0.5963031361542609,0.3077583093282173,0.3532536603351762,0.834297525882721,0.8440244197845459,2649.8764119625093,2649.8764119625093
FOLD-6-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9710,fold_6,manifold,False,5,9619.17513203621,0.76993488073349,0.777529239654541,0.5217838086904918,0.5941671506946196,0.3049238409540586,0.3507430083381654,0.8389849424362182,0.848766565322876,1919.8042947769165,1919.8042947769163
FOLD-6-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn310,fold_6,manifold,False,5,10380.612820148468,0.7686451315879822,0.7722700834274292,0.5196132688716443,0.5872809101996822,0.3048846348551348,0.3424257714926584,0.829449462890625,0.8445078730583191,2072.65428981781,2072.65428981781
FOLD-6-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.910,fold_6,manifold,False,5,5049.262152194977,0.7622121214866638,0.7678973078727722,0.5308779673244133,0.6039430813649952,0.31560039588389455,0.3622112942561083,0.8252763986587525,0.8368791937828064,1007.7283246517179,1007.728324651718
FOLD-6-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9510,fold_6,manifold,False,5,4901.628195285797,0.7678405284881592,0.775822639465332,0.5246716141039782,0.5965440211276738,0.3074443383412991,0.3535899784436327,0.8335828185081482,0.8439297676086426,978.1217030525207,978.1217030525208
FOLD-6-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9710,fold_6,manifold,False,5,4927.480937004089,0.7700703382492066,0.7771826386451721,0.5218960829365423,0.5945465547103309,0.3046465092264249,0.3513216970807188,0.8382762312889099,0.8489639163017273,983.2467559814452,983.2467559814452
FOLD-6-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn310,fold_6,manifold,False,5,4738.148320436478,0.7687682628631591,0.7720842957496643,0.5191430228113824,0.5870817298249632,0.3046308684187745,0.3417221272231927,0.8289366960525513,0.8441299200057983,945.1550245285034,945.1550245285034
FOLD-6-spectral-nu2-K100-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn310,fold_6,spectral,False,5,1404.8776724338531,0.8075072884559631,0.8307152390480042,0.4644528387289261,0.5097696207681843,0.24449699943247466,0.2588816911222483,0.857811427116394,0.8698729276657104,279.7807814121246,279.7807814121246
FOLD-6-spectral-nu2-K1300-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn310,fold_6,spectral,False,5,835.7021741867065,0.7427140593528747,0.7479451298713684,0.5636286194271489,0.6351577781264813,0.3418394262969984,0.3992100179246549,0.763223123550415,0.7551429867744446,165.8624156475067,165.8624156475067
FOLD-7-euclidean-ard-matern-nu1.5-ind1000-5-lr0.05-ep20-lbs1010,fold_7,euclidean,False,5,2299.56889128685,0.8529085397720337,0.8103862404823303,0.5340932594534044,0.5992930596025913,0.32215071325961475,0.3552468528901753,0.7802116632461548,0.7739848494529724,432.12679448127744,432.12679448127744
FOLD-7-euclidean-no-ard-matern-nu1.5-ind1000-5-lr0.05-ep20-lbs1010,fold_7,euclidean,False,5,2931.940625190735,0.8490293025970459,0.8091567158699036,0.5445493247182865,0.6009630505804214,0.3291239700287475,0.3572017825860399,0.7812259793281555,0.7755953669548035,547.2131297588348,547.2131297588348
FOLD-7-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.910,fold_7,manifold,False,5,7556.458754062653,0.904048502445221,0.8736540079116821,0.4711829888567577,0.5082146906907701,0.24672307867491386,0.2506437648885611,0.8492409467697144,0.8525553345680237,1505.0781556606294,1505.0781556606294
FOLD-7-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9510,fold_7,manifold,False,5,5509.18391084671,0.9067419409751892,0.8717530369758606,0.4691856168529206,0.5104951327429563,0.24247264818532419,0.2539013037965192,0.8561671614646912,0.8636617064476013,1092.5444592952729,1092.5444592952729
FOLD-7-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9710,fold_7,manifold,False,5,7530.823430299759,0.9060013771057129,0.8742183446884155,0.46822037063764316,0.508199224069861,0.2437374090625028,0.2496754429401482,0.8533300876617431,0.853895366191864,1497.444128370285,1497.444128370285
FOLD-7-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn310,fold_7,manifold,False,5,7611.5690495967865,0.9105577349662781,0.8834422826766968,0.46133391940292673,0.4908835487761622,0.23644565948295732,0.2337583532926851,0.857786238193512,0.8657633066177368,1513.9947328567505,1513.9947328567505
FOLD-7-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.910,fold_7,manifold,False,5,3477.8085811138153,0.9040577054023743,0.8738828301429749,0.47104394424705465,0.5082302269334366,0.24669947393593028,0.2502512551328015,0.8491904616355896,0.8523780107498169,690.3017140388489,690.3017140388489
FOLD-7-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9510,fold_7,manifold,False,5,3571.7114498615265,0.9053994536399841,0.8728140592575073,0.4691961304987259,0.5108807322347944,0.2445909774436116,0.2520840255323088,0.8482906341552734,0.8484393954277039,708.8881788253784,708.8881788253784
