run,source,fold,family,failed,n_lipids,n_test,r2_mean,r2_median,corr_mean,corr_median,rmse_mean,rmse_median,mae_mean,mae_median
FOLD-3-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.95-learndiff1.010,experiment_batch_cv_prune,FOLD-3,spectral,False,173,695996,0.3632625458981528,0.3535716595207031,0.6130810310298066,0.6182909540778915,0.0005884870543056691,0.0001911285396431,0.0004265799512595419,0.0001300283319763
FOLD-3-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.0-learnspecw10,experiment_batch_cv_prune,FOLD-3,spectral,False,173,695996,0.3584265279233864,0.3463777789281812,0.6075024045476646,0.6127798035421836,0.0005911400242839357,0.0001901509032564,0.0004282551228920572,0.00013095090481
FOLD-3-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.010,experiment_batch_cv_prune,FOLD-3,spectral,False,173,695996,0.36572953881543785,0.3520084312764033,0.6121736684276539,0.6169184849065914,0.00058748241033442,0.0001904225215556,0.00042530927761456287,0.0001300656760647
FOLD-3-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.9-learndiff1.010,experiment_batch_cv_prune,FOLD-3,spectral,False,173,695996,0.35346576769963367,0.3455897454512231,0.6045249638450119,0.6117506219960843,0.0005934624365186513,0.0001920700990941,0.00043014331058530657,0.0001327280638838
FOLD-3-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.95-learndiff1.010,experiment_batch_cv_prune,FOLD-3,spectral,False,173,695996,0.3550148632132387,0.3351030080962028,0.6042560980470519,0.6080920695866912,0.0005936871396019016,0.0001913604003357,0.00043110518703286265,0.0001308589119709
FOLD-3-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.97-learndiff1.010,experiment_batch_cv_prune,FOLD-3,spectral,False,173,695996,0.35938389847351,0.3447024858536958,0.6083566800121211,0.6125403566421037,0.0005903213837490946,0.0001912139207142,0.000427834968814878,0.000130900490014
FOLD-3-SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.9-learndiff1.010,experiment_batch_cv_prune,FOLD-3,spectral,False,173,695996,0.3533092744847313,0.3390674118102312,0.6055815680077606,0.614569704695088,0.0005933697170264334,0.0001927687181731,0.0004285933640201452,0.0001319766941129
FOLD-3-SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.95-learndiff1.010,experiment_batch_cv_prune,FOLD-3,spectral,False,173,695996,0.36153289909370845,0.3578762510861552,0.6108441012959831,0.6203417702815257,0.000588760850688316,0.0001889033789415,0.0004248567764901212,0.0001322339957174
FOLD-3-SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.0-learnspecw10,experiment_batch_cv_prune,FOLD-3,spectral,False,173,695996,0.36107856748914446,0.3465624606860201,0.6105467165388422,0.619033998298417,0.0005885163997609461,0.0001911115159319,0.0004248742030715682,0.0001311913016874
FOLD-3-SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.010,experiment_batch_cv_prune,FOLD-3,spectral,False,173,695996,0.3514150212307904,0.3368092945870252,0.6035358884624636,0.6124332905726388,0.0005936340538963588,0.0001906732719534,0.000431271319866323,0.0001316201859857
FOLD-3-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.9-learndiff1.010,experiment_batch_cv_prune,FOLD-3,spectral,False,173,695996,0.36016581484542143,0.3482418216315297,0.6089863151332437,0.6166719593090128,0.0005899769650845485,0.0001910148439813,0.0004271354611372937,0.0001308967886672
FOLD-3-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.95-learndiff1.010,experiment_batch_cv_prune,FOLD-3,spectral,False,173,695996,0.35503001043271454,0.3458525195281465,0.602600514094208,0.6076001288976285,0.0005924520089633378,0.0001915069856859,0.0004293290595205203,0.0001309168969273
FOLD-3-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.0-learnspecw10,experiment_batch_cv_prune,FOLD-3,spectral,False,173,695996,0.3650523259134313,0.3526880005497484,0.6119825956354932,0.6177704546814865,0.0005872552473977592,0.000190286870053,0.00042435066179068165,0.000130470390889
FOLD-3-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.010,experiment_batch_cv_prune,FOLD-3,spectral,False,173,695996,0.34939737945194455,0.3387156721461651,0.6023340750033741,0.6072087579998917,0.0005951251748681978,0.0001917056105801,0.00043146022579503576,0.0001315048663448
FOLD-3-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.9-learndiff1.010,experiment_batch_cv_prune,FOLD-3,spectral,False,173,695996,0.36339552061369695,0.3475819627272823,0.6113528893597792,0.6201379569448603,0.0005878394827538337,0.0001903033706547,0.00042523724013973727,0.0001300306701635
FOLD-3-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.95-learndiff1.010,experiment_batch_cv_prune,FOLD-3,spectral,False,173,695996,0.3591829711624607,0.3473383945107656,0.6081382312075125,0.6107992261494419,0.000590867765428218,0.0001907661865744,0.0004277792828854949,0.0001310616229778
FOLD-3-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.97-learndiff1.010,experiment_batch_cv_prune,FOLD-3,spectral,False,173,695996,0.3588266340054643,0.3468988818528992,0.6085625922633187,0.6156993198492627,0.0005906306684807877,0.000190266131894,0.0004285944682491687,0.0001308416902382
FOLD-4-MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.910,experiment_batch_cv_prune,FOLD-4,manifold,False,173,1932849,0.35278438194911543,0.3484165945200836,0.5914263716555989,0.5991436946027131,0.0006292031932297466,0.000194641273269,0.00045780338406616365,0.0001387842871075
FOLD-4-MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.9510,experiment_batch_cv_prune,FOLD-4,manifold,False,173,1932849,0.3455972121063708,0.3370523045640909,0.5861500705293599,0.5935787573029135,0.0006325786360196425,0.0001974686528725,0.0004603115070367798,0.0001402854315632
FOLD-4-MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.9710,experiment_batch_cv_prune,FOLD-4,manifold,False,173,1932849,0.3475633863950409,0.3334836062708173,0.5882956040192798,0.5933157616827933,0.0006309288482719344,0.0001958065613648,0.00045940535656991305,0.0001397730458279
FOLD-4-MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.910,experiment_batch_cv_prune,FOLD-4,manifold,False,173,1932849,0.34536717587769306,0.3389875911811626,0.5857387897737623,0.5959316325164834,0.0006335237408405211,0.0001963080151542,0.00046007113383790457,0.0001399583462687
FOLD-4-MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9510,experiment_batch_cv_prune,FOLD-4,manifold,False,173,1932849,0.35016536946845966,0.3428689206728634,0.5897754966197493,0.5969134102524477,0.0006317374886455005,0.0001959569768432,0.00045907409246035975,0.0001393071404752
FOLD-4-MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9710,experiment_batch_cv_prune,FOLD-4,manifold,False,173,1932849,0.35402307987533793,0.3494908078742826,0.5932907697872755,0.6027996785639707,0.0006283496574414138,0.0001950080979148,0.000457248675467234,0.0001392556752007
FOLD-4-MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.910,experiment_batch_cv_prune,FOLD-4,manifold,False,173,1932849,0.3197306885615007,0.307096139107097,0.5712096285499657,0.5724007849758435,0.0006448613563978714,0.0002004886680171,0.0004657571326429395,0.0001420139416723
FOLD-4-MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9510,experiment_batch_cv_prune,FOLD-4,manifold,False,173,1932849,0.328343956761169,0.3237656486211244,0.5754649964961005,0.5800604349509928,0.0006406629271715235,0.0001973408150458,0.00046412457613935774,0.0001405785053191
FOLD-4-MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9710,experiment_batch_cv_prune,FOLD-4,manifold,False,173,1932849,0.32591218005735306,0.3247029032592337,0.5743511244857709,0.5821306035276447,0.0006412213432193807,0.0001986139803458,0.00046452282958268606,0.0001410163205262
FOLD-4-MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-prodard2.5-blend0.8-rootdissolve-dn3-prune0.910,experiment_batch_cv_prune,FOLD-4,manifold,False,173,1932849,0.32201020128042435,0.3099426546900964,0.5743507624016628,0.5763271586242033,0.0006445134718904648,0.0002004591268263,0.0004651636832005349,0.0001416364144649
FOLD-4-MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-prodard2.5-blend0.8-rootdissolve-dn3-prune0.9510,experiment_batch_cv_prune,FOLD-4,manifold,False,173,1932849,0.3137886297464089,0.2984608858754382,0.5689613302357642,0.5650687647135453,0.0006476754402989722,0.000201671076304,0.00046717774275233884,0.0001424314818335
FOLD-4-MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-prodard2.5-blend0.8-rootdissolve-dn3-prune0.9710,experiment_batch_cv_prune,FOLD-4,manifold,False,173,1932849,0.3212195586929776,0.3078029129506293,0.5721087245308065,0.5752008249654982,0.0006437445641656117,0.0002012065720048,0.0004656480668401494,0.0001418998725274
FOLD-4-MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.910,experiment_batch_cv_prune,FOLD-4,manifold,False,173,1932849,0.3376614579375839,0.3256982824471204,0.5825361692696069,0.5901986348309668,0.0006356684585092023,0.000197810552723,0.0004611477573918566,0.0001405660516965
FOLD-4-MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.9510,experiment_batch_cv_prune,FOLD-4,manifold,False,173,1932849,0.33140907717455664,0.3200652777290653,0.5775583075872721,0.5812702451959815,0.0006392527706049298,0.0001986728625454,0.00046344406912587546,0.0001411657788889
FOLD-4-MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.9710,experiment_batch_cv_prune,FOLD-4,manifold,False,173,1932849,0.3132707893651833,0.2956424357749005,0.5674350126558423,0.5659882883145501,0.0006459822538426138,0.0002032975542303,0.0004634354518661429,0.0001415073117828
FOLD-4-MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.910,experiment_batch_cv_prune,FOLD-4,manifold,False,173,1932849,0.3429926523346258,0.3356973012083217,0.58477131984751,0.5919572539643994,0.0006329676678232665,0.0001966864637496,0.0004598993701078427,0.0001399454644368
FOLD-4-MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9510,experiment_batch_cv_prune,FOLD-4,manifold,False,173,1932849,0.34914947541464203,0.3357710468173649,0.5894834652078628,0.5937538649116267,0.0006311890497554667,0.0001950317593466,0.0004587076636685842,0.0001394909524039
FOLD-4-MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9710,experiment_batch_cv_prune,FOLD-4,manifold,False,173,1932849,0.335373812080391,0.3242610869780066,0.5790499755837999,0.5866656750051421,0.000636754150956414,0.0001979113795768,0.0004625324018093034,0.0001404226338016
FOLD-4-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.9-learndiff1.010,experiment_batch_cv_prune,FOLD-4,spectral,False,173,1932849,0.35473265795035214,0.347636421164514,0.592921946723507,0.5993373538421034,0.0006294696124337807,0.0001952706391657,0.00045778610026820136,0.0001388298730824
FOLD-4-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.95-learndiff1.010,experiment_batch_cv_prune,FOLD-4,spectral,False,173,1932849,0.3595595572905434,0.3484028803260552,0.5971291981230402,0.6037497704466879,0.0006267930436722443,0.0001938265575215,0.0004563256796065915,0.0001381417544866
FOLD-4-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.0-learnspecw10,experiment_batch_cv_prune,FOLD-4,spectral,False,173,1932849,0.3515347530559266,0.3417316397099302,0.5925702148585276,0.5986559352919426,0.0006297957765550728,0.0001959812771154,0.0004576299680723852,0.0001389408527184
FOLD-4-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.010,experiment_batch_cv_prune,FOLD-4,spectral,False,173,1932849,0.3524893822821796,0.3436683592954198,0.5911691226183812,0.5983454892675699,0.0006299100791578837,0.000195574213678,0.0004587391779144213,0.0001386706714937
FOLD-4-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.9-learndiff1.010,experiment_batch_cv_prune,FOLD-4,spectral,False,173,1932849,0.35303358126982226,0.3410880422096,0.5925242301980117,0.5998556879542926,0.000629553064728844,0.000194615797482,0.0004576388573135523,0.0001386669676266
FOLD-4-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.95-learndiff1.010,experiment_batch_cv_prune,FOLD-4,spectral,False,173,1932849,0.3554111530947737,0.3444737613641028,0.5929333417834843,0.6001424501659416,0.0006291028206021667,0.0001952478687042,0.00045819319826803716,0.0001390861302849
FOLD-4-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.97-learndiff1.010,experiment_batch_cv_prune,FOLD-4,spectral,False,173,1932849,0.35037515738077274,0.3403572247024866,0.5903889249765666,0.596263718762878,0.0006317677465317162,0.000195831144079,0.0004590610516239963,0.0001390819493407
FOLD-4-SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.9-learndiff1.010,experiment_batch_cv_prune,FOLD-4,spectral,False,173,1932849,0.3463407308349451,0.3342666438806116,0.5892941090236687,0.5954493204850214,0.0006337205433927075,0.0001968144616434,0.00046035603808281585,0.0001391094201791
FOLD-4-SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.95-learndiff1.010,experiment_batch_cv_prune,FOLD-4,spectral,False,173,1932849,0.3439787967286105,0.3339452959057665,0.5877222389436748,0.5914584746637372,0.0006342636491684027,0.000197531746508,0.00045992377985622104,0.0001394972556694
FOLD-4-SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.0-learnspecw10,experiment_batch_cv_prune,FOLD-4,spectral,False,173,1932849,0.3391474323899605,0.3295694100073782,0.5854627127896737,0.5900734335614004,0.0006361973154228358,0.0001983883381865,0.00046111479706336197,0.0001402929410616
FOLD-4-SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.010,experiment_batch_cv_prune,FOLD-4,spectral,False,173,1932849,0.34343304874926517,0.3340373197893714,0.5867253970115773,0.5955802830099505,0.0006339622017018291,0.0001973230130396,0.0004594922544756128,0.0001395364695224
FOLD-4-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.9-learndiff1.010,experiment_batch_cv_prune,FOLD-4,spectral,False,173,1932849,0.3446368309862823,0.3306591955736234,0.588952639659778,0.5961763391099675,0.0006331142692560731,0.0001975198765272,0.00045951545433077094,0.000139381979865
FOLD-4-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.95-learndiff1.010,experiment_batch_cv_prune,FOLD-4,spectral,False,173,1932849,0.35092587604422937,0.34002795775573,0.5927311472633331,0.6001446010200588,0.0006303720806900283,0.0001958114999616,0.0004571420945758579,0.0001383168811351
FOLD-4-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.0-learnspecw10,experiment_batch_cv_prune,FOLD-4,spectral,False,173,1932849,0.35853186016344735,0.3448941060411215,0.5965008021779454,0.6035409434672057,0.0006274701883538217,0.0001942321507351,0.0004569185262224126,0.0001384146923237
FOLD-4-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.010,experiment_batch_cv_prune,FOLD-4,spectral,False,173,1932849,0.3517484395467468,0.3441637762041393,0.5919194423584595,0.5973552934769446,0.0006302346999674191,0.0001956056013389,0.0004589208456531183,0.0001391753681582
FOLD-4-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.9-learndiff1.010,experiment_batch_cv_prune,FOLD-4,spectral,False,173,1932849,0.34720642991628764,0.3341172200588862,0.5879672940333994,0.5921735835576692,0.0006328012106203894,0.0001966263378116,0.00045958667244721217,0.0001394538452148
FOLD-4-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.95-learndiff1.010,experiment_batch_cv_prune,FOLD-4,spectral,False,173,1932849,0.3446587355069776,0.333698513516757,0.5873959522271697,0.5924480690642426,0.0006342233959062244,0.0001973142663528,0.0004614846706722744,0.0001398454628974
FOLD-4-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.97-learndiff1.010,experiment_batch_cv_prune,FOLD-4,spectral,False,173,1932849,0.34691173328666025,0.3363315626711683,0.5889262234229848,0.5939598427601598,0.0006326340945630998,0.0001965841252799,0.0004605108470979801,0.0001398066906064
FOLD-5-MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.910,experiment_batch_cv_prune,FOLD-5,manifold,False,173,1726060,0.26414566155017044,0.2400159692352405,0.5397518232238763,0.5321239406353807,0.0006580591894745348,0.0001988457501281,0.00047933941300162933,0.000152735804173
FOLD-5-MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.9510,experiment_batch_cv_prune,FOLD-5,manifold,False,173,1726060,0.30600453918043186,0.2834651439497337,0.5632642160371449,0.5645871277054296,0.0006435061878263236,0.0001981660704232,0.000475080839079757,0.0001519104046798
FOLD-5-MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.9710,experiment_batch_cv_prune,FOLD-5,manifold,False,173,1726060,0.29341508151605905,0.2695662522592998,0.5527446764349768,0.5486725605155809,0.000643473246431249,0.0001957531037407,0.00047467254219229186,0.0001532380388267
FOLD-5-MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.910,experiment_batch_cv_prune,FOLD-5,manifold,False,173,1726060,0.29285253487862434,0.2753230405071941,0.5543375325362999,0.5503501964438257,0.0006469162291818369,0.000198397991932,0.0004778448336671293,0.0001537988731283
FOLD-5-MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9510,experiment_batch_cv_prune,FOLD-5,manifold,False,173,1726060,0.29851916596133177,0.2785164063482809,0.5604599425794821,0.5584813584248891,0.0006441944298450404,0.0001990930425606,0.0004755962064195429,0.0001526578132958
FOLD-5-MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9710,experiment_batch_cv_prune,FOLD-5,manifold,False,173,1726060,0.29584781409692573,0.2770914766868043,0.5578147409065326,0.5594913062487796,0.0006475891058505714,0.0001995079230898,0.00047765907711875026,0.0001528358350326
FOLD-5-MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.910,experiment_batch_cv_prune,FOLD-5,manifold,False,173,1726060,0.25296892461055875,0.2323090686075116,0.5317152111557847,0.5277190781956445,0.0006637411666000096,0.0002014852419997,0.0004819776120646445,0.0001559973346456
FOLD-5-MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9510,experiment_batch_cv_prune,FOLD-5,manifold,False,173,1726060,0.20190714986182595,0.1972231455151885,0.5109623231201356,0.5029012977454421,0.0006854648786194972,0.0002176244958232,0.0004855161808829243,0.0001554158900199
FOLD-5-MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9710,experiment_batch_cv_prune,FOLD-5,manifold,False,173,1726060,0.2885448665800152,0.2662211136389604,0.5479016354312082,0.5482589514149523,0.0006469989882933254,0.0001997464955356,0.00047694743762996186,0.0001537030148332
FOLD-5-MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-prodard2.5-blend0.8-rootdissolve-dn3-prune0.910,experiment_batch_cv_prune,FOLD-5,manifold,False,173,1726060,0.23158120034017882,0.2139320388381612,0.5226344093885055,0.5140859225383917,0.0006749367710211383,0.0002046251133155,0.00048620465465764955,0.0001538206327398
FOLD-5-MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-prodard2.5-blend0.8-rootdissolve-dn3-prune0.9510,experiment_batch_cv_prune,FOLD-5,manifold,False,173,1726060,0.27367838248273174,0.2576452473074454,0.5411408486529168,0.541369248294687,0.0006533552375167055,0.0002057130764139,0.0004810575827563292,0.0001537000438231
FOLD-5-MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-prodard2.5-blend0.8-rootdissolve-dn3-prune0.9710,experiment_batch_cv_prune,FOLD-5,manifold,False,173,1726060,0.24745406997089955,0.224726209185382,0.5303503175465262,0.5158175027830781,0.0006665301479844984,0.0002019583007718,0.00048149258946202306,0.0001550716078106
